name,lat,lng,sector_label
Kent State University at Stark,40.868568,-81.43731,Public
Kent State University at Trumbull,41.279153,-80.837363,Public
Kent State University at Tuscarawas,40.467736,-81.407707,Public
Kentucky Christian University,38.339002,-82.946883,Private
Kentucky Mountain Bible College,37.603443,-83.438765,Private
Kentucky State University,38.201056,-84.855488,Public
Kentucky Wesleyan College,37.744667,-87.121984,Private
Kenyon College,40.374408,-82.397977,Private
Kettering College,39.694072,-84.191583,Private
Kettering University,43.013112,-83.714356,Private
Keuka College,42.61541,-77.090518,Private
Key College,26.052841,-80.139871,For-Profit
Keystone College,41.558969,-75.777456,Private
King University,36.585899,-82.156532,Private
King's College,41.250097,-75.879822,Private
Knowledge Systems Institute,42.033757,-87.714601,Private
Knox College,40.941829,-90.370316,Private
Kutztown University of Pennsylvania,40.513561,-75.783933,Public
Kuyper College,43.02195,-85.592657,Private
La Roche College,40.568615,-80.014851,Private
La Salle University,40.037979,-75.153061,Private
La Sierra University,33.910704,-117.500054,Private
Laboure College,42.260866,-71.058279,Private
Lafayette College,40.69956,-75.209786,Private
LaGrange College,33.039713,-85.041394,Private
Laguna College of Art and Design,33.561448,-117.772564,Private
Lake Erie College,41.717841,-81.251817,Private
Lake Erie College of Osteopathic Medicine,42.080699,-80.105969,Private
Lake Forest College,42.250456,-87.830777,Private
Lake Forest Graduate School of Management,42.243432,-87.893204,Private
Lake Michigan College,42.097276,-86.393445,Public
Lake Superior State University,46.491736,-84.3655,Public
Lake Washington Institute of Technology,47.705077,-122.167131,Public
Lake-Sumter State College,28.830237,-81.797731,Public
Lakeland University,43.841863,-87.884956,Private
Lakeview College of Nursing,40.137179,-87.644452,Private
Lamar University,30.042738,-94.072244,Public
Lancaster Bible College,40.074375,-76.287781,Private
Lancaster Theological Seminary,40.045765,-76.317892,Private
Lander University,34.201143,-82.166351,Public
Landmark College,42.977172,-72.512549,Private
Lane College,35.628197,-88.806832,Private
Langston University,35.943982,-97.260317,Public
Lasell College,42.342712,-71.243738,Private
Lawrence Technological University,42.474072,-83.25003,Private
Lawrence University,44.261323,-88.397822,Private
Le Cordon Bleu College of Culinary Arts-Scottsdale,33.502546,-111.90647,For-Profit
Le Moyne College,43.047316,-76.088449,Private
Le Moyne-Owen College,35.118641,-90.034101,Private
Lebanon Valley College,40.331733,-76.513753,Private
Lee University,35.166166,-84.870018,Private
Lees-McRae College,36.162477,-81.873371,Private
Lehigh University,40.607158,-75.378887,Private
Lenoir-Rhyne University,35.73904,-81.326161,Private
Lenoir-Rhyne University-Lutheran Theological Southern Seminary,34.042019,-81.039018,Private
Lesley University,42.378429,-71.115601,Private
Lester E Cox Medical Center-School of Medical Technology,37.145503,-93.279845,Private
LeTourneau University,32.467658,-94.72726,Private
Lewis & Clark College,45.450547,-122.672478,Private
Lewis University,41.605432,-88.079032,Private
Lewis-Clark State College,46.412199,-117.024875,Public
Lexington Theological Seminary,37.99638,-84.525601,Private
Liberty University,37.350345,-79.179688,Private
Life Chiropractic College West,37.637639,-122.11627,Private
Life Pacific College,34.098705,-117.829388,Private
Life University,33.932104,-84.514156,Private
LIM College,40.759817,-73.974911,For-Profit
Limestone College,35.052919,-81.648033,Private
Lincoln Christian University,40.148897,-89.34582,Private
Lincoln College,40.157141,-89.360552,Private
Lincoln College of New England-Southington,41.632345,-72.920217,For-Profit
Lincoln College of Technology-West Palm Beach,26.758227,-80.094805,For-Profit
LINCOLN LAW SCHOOL OF SACRAMENTO,38.57219,-121.464271,For-Profit
Lincoln Memorial University,36.581284,-83.658818,Private
Lincoln University,38.564409,-92.168509,Public
Lincoln University,37.804788,-122.269745,Private
Lincoln University,39.807725,-75.928273,Public
Lindenwood University,38.785425,-90.501286,Private
Lindsey Wilson College,37.101853,-85.299909,Private
Linfield College-McMinnville Campus,45.201333,-123.200464,Private
Linfield College-Online and Continuing Education,45.201336,-123.20045,Private
Linfield College-School of Nursing,45.531529,-122.697345,Private
Lipscomb University,36.10469,-86.799304,Private
LIU Brentwood,40.799667,-73.269771,Private
LIU Brooklyn,40.690134,-73.980872,Private
LIU Hudson at Rockland,41.134344,-74.08471,Private
LIU Hudson at Westchester,41.048648,-73.705238,Private
LIU Post,40.820043,-73.593279,Private
LIU Riverhead,40.876143,-72.6991,Private
Living Arts College,35.942892,-78.555726,For-Profit
Livingstone College,35.670743,-80.484459,Private
Lock Haven University,41.142097,-77.463565,Public
Logan University,38.63133,-90.542333,Private
Loma Linda University,34.051241,-117.260605,Private
Longwood University,37.301073,-78.395789,Public
Longy School of Music of Bard College,42.378657,-71.123479,Private
Loras College,42.503908,-90.679023,Private
Los Angeles College of Music,34.139293,-118.150113,For-Profit
Los Angeles Film School,34.098214,-118.32827,For-Profit
Louisiana College,31.322286,-92.425567,Private
Louisiana Culinary Institute,30.410953,-91.06621,For-Profit
Louisiana State University and Agricultural & Mechanical College,30.414986,-91.178921,Public
Louisiana State University Health Sciences Center-New Orleans,29.957272,-90.083145,Public
Louisiana State University Health Sciences Center-Shreveport,32.481019,-93.76081,Public
Louisiana State University-Alexandria,31.178616,-92.414409,Public
Louisiana State University-Shreveport,32.428768,-93.703762,Public
Louisiana Tech University,32.528297,-92.649963,Public
Louisville Presbyterian Theological Seminary,38.236941,-85.685726,Private
Lourdes University,41.708694,-83.706649,Private
Loyola Marymount University,33.97085,-118.415744,Private
Loyola University Chicago,41.999161,-87.657399,Private
Loyola University Maryland,39.346358,-76.621872,Private
Loyola University New Orleans,29.936141,-90.120417,Private
Lubbock Christian University,33.576273,-101.934816,Private
Luther College,43.313584,-91.803971,Private
Luther Rice College & Seminary,33.697984,-84.123648,Private
Luther Seminary,44.984815,-93.196754,Private
Lutheran School of Theology at Chicago,41.795064000000004,-87.599577,Private
Lutheran Theological Seminary at Gettysburg,39.831961,-77.244231,Private
Lutheran Theological Seminary at Philadelphia,40.061636,-75.191496,Private
Lycoming College,41.246127,-77.0003,Private
Lynchburg College,37.397678,-79.184153,Private
Lyndon State College,44.53433,-72.024563,Public
Lynn University,26.382777,-80.123851,Private
Lyon College,35.777619,-91.625354,Private
Macalester College,44.936709,-93.169855,Private
Machzikei Hadath Rabbinical College,40.628037,-73.988435,Private
MacMurray College,39.730226,-90.22175,Private
Madison Area Technical College,43.12183,-89.327921,Public
Madison Media Institute,43.059295,-89.293742,For-Profit
Madonna University,42.386463,-83.407306,Private
Maharishi University of Management,41.017781,-91.967306,Private
Maine College of Art,43.653672,-70.26195,Private
Maine Maritime Academy,44.389654,-68.804347,Public
Malone University,40.826516,-81.383525,Private
Manchester University,41.011609,-85.758762,Private
Manhattan Christian College,39.185764,-96.579018,Private
Manhattan College,40.889756,-73.901893,Private
Manhattan School of Music,40.812341,-73.961691,Private
Manhattanville College,41.032187,-73.715645,Private
Mansfield University of Pennsylvania,41.807467,-77.073901,Public
Manthano Christian College,42.33114,-83.408424,Private
Maple Springs Baptist Bible College and Seminary,38.86348,-76.942465,Private
Maranatha Baptist University,43.195709,-88.735055,Private
Maria College of Albany,42.656506,-73.805986,Private
Marian University,43.777411,-88.420638,Private
Marian University,39.81534,-86.204599,Private
Marietta College,39.41668,-81.450045,Private
Marist College,41.721955,-73.934342,Private
Marlboro College,42.839603,-72.736552,Private
Marlboro College Graduate & Professional Studies,42.850323,-72.55636,Private
Marquette University,43.03903,-87.927961,Private
Mars Hill University,35.825858,-82.550859,Private
Marshall B Ketchum University,33.889819,-117.886158,Private
Marshall University,38.422482,-82.428964,Public
Martin Luther College,44.3046,-94.473422,Private
Martin Methodist College,35.200662,-87.035085,Private
Martin University,39.79829,-86.102731,Private
Mary Baldwin University,38.153884,-79.069273,Private
Marygrove College,42.414415,-83.154109,Private
Maryland Institute College of Art,39.308792,-76.621033,Private
Maryland University of Integrative Health,39.165872,-76.888025,Private
Marylhurst University,45.398174,-122.647755,Private
Marymount California University,33.73463,-118.333404,Private
Marymount Manhattan College,40.769108,-73.959676,Private
Marymount University,38.905552,-77.128799,Private
Maryville College,35.751969,-83.963853,Private
Maryville University of Saint Louis,38.645474,-90.505096,Private
Marywood University,41.434978,-75.633996,Private
Massachusetts College of Art and Design,42.336862000000004,-71.099275,Public
Massachusetts College of Liberal Arts,42.691361,-73.102817,Public
Massachusetts General Hospital Dietetic Internship,42.362612,-71.068939,Private
Massachusetts Institute of Technology,42.360095,-71.092115,Private
Massachusetts Maritime Academy,41.740538,-70.623953,Public
Massachusetts School of Law,42.688042,-71.20203,Private
Mayo Clinic Graduate School of Biomedical Sciences,44.020617,-92.466919,Private
Mayo Clinic School of Health Sciences,44.022784,-92.466645,Private
Mayo Clinic School of Medicine,44.020808,-92.466417,Private
Mayville State University,47.504671,-97.322545,Public
McCormick Theological Seminary,41.793514,-87.5961,Private
McDaniel College,39.584879,-77.001662,Private
McKendree University,38.609431,-89.814486,Private
McMurry University,32.429776,-99.748682,Private
McNally Smith College of Music,44.949678,-93.097556,For-Profit
McNeese State University,30.180762,-93.215648,Public
McPherson College,38.371464,-97.6443,Private
MCPHS University,42.337036,-71.100964,Private
Meadville Lombard Theological School,41.87404,-87.624801,Private
Medaille College,42.92895,-78.856569,Private
Medical College of Wisconsin,43.044108,-88.022698,Private
Medical University of South Carolina,32.786017,-79.946853,Public
Meharry Medical College,36.165458,-86.807371,Private
Memphis College of Art,35.145874,-89.993707,Private
Memphis Theological Seminary,35.13311,-89.982653,Private
Menlo College,37.453475,-122.190797,Private
Mercer University,32.831787,-83.648295,Private
Mercy College,41.021436,-73.874571,Private
Mercy College of Health Sciences,41.59432,-93.626251,Private
Mercy College of Ohio,41.657936,-83.5526,Private
Mercyhurst University,42.103991,-80.055568,Private
Meredith College,35.797197,-78.689175,Private
Merrimack College,42.668352,-71.124216,Private
Mesivta Keser Torah,40.096434,-74.217065,Private
Mesivta of Eastern Parkway-Yeshiva Zichron Meilech,40.635169,-73.979166,Private
Mesivta Torah Vodaath Rabbinical Seminary,40.638251,-73.969494,Private
Mesivtha Tifereth Jerusalem of America,40.713812,-73.991271,Private
Messenger College,32.8313,-97.100201,Private
Messiah College,40.15867,-76.988492,Private
Methodist College,40.7804,-89.682864,Private
Methodist Theological School in Ohio,40.253643,-83.060146,Private
Methodist University,35.135058,-78.874426,Private
Metropolitan College of New York,40.708706,-74.014702,Private
Metropolitan State University,44.957256,-93.074361,Public
Metropolitan State University of Denver,39.744202,-105.00504,Public
MGH Institute of Health Professions,42.375018,-71.054002,Private
Miami Dade College,25.777717,-80.190856,Public
Miami Regional University,25.810667,-80.267007,For-Profit
Miami University-Hamilton,39.377448,-84.563221,Public
Miami University-Middletown,39.523776,-84.35724,Public
Miami University-Oxford,39.509642,-84.731821,Public
Michigan Jewish Institute,42.542913,-83.414005,Private
Michigan School of Professional Psychology,42.491427,-83.359575,Private
Michigan State University,42.73212,-84.476111,Public
Michigan State University-College of Law,42.725733,-84.47352,Private
Michigan Technological University,47.1183,-88.546403,Public
Mid-America Christian University,35.347785,-97.578297,Private
Mid-America College of Funeral Service,38.310919,-85.744342,Private
Mid-Atlantic Christian University,36.303765,-76.217496,Private
Mid-South Christian College,35.064172,-89.911799,Private
MidAmerica Nazarene University,38.872608,-94.782586,Private
Middle Georgia State University,32.808092,-83.732058,Public
Middle Tennessee School of Anesthesia Inc,36.252997,-86.683396,Private
Middle Tennessee State University,35.848005,-86.360618,Public
Middlebury College,44.009117,-73.176068,Private
Middlebury Institute of International Studies at Monterey,36.599827,-121.896813,Private
Midland College,32.028578,-102.10539,Public
Midland University,41.43674,-96.488008,Private
Midstate College,40.761916,-89.598859,For-Profit
Midway University,38.144432,-84.679335,Private
Midwest College of Oriental Medicine-Evanston,42.04729,-87.681544,For-Profit
Midwest College of Oriental Medicine-Racine,42.678051,-87.856679,For-Profit
Midwestern Baptist Theological Seminary,39.185691,-94.573185,Private
Midwestern State University,33.877143,-98.51774,Public
Midwestern University-Downers Grove,41.828376,-88.000989,Private
Midwestern University-Glendale,33.663217,-112.183556,Private
Midwives College of Utah,40.71089,-111.857036,Private
Miles College,33.481306,-86.908605,Private
Millennia Atlantic University,25.8082,-80.352671,For-Profit
Miller-Motte College-Wilmington,34.242761,-77.882359,For-Profit
Millersville University of Pennsylvania,40.000337,-76.357381,Public
Milligan College,36.300147,-82.29407,Private
Millikin University,39.842604,-88.974571,Private
Mills College,37.782639,-122.18789,Private
